0.000000000000000000e+00,0.000000000000000000e+00
5.235987755982988122e-03,0.000000000000000000e+00
1.047197551196597624e-02,0.000000000000000000e+00
1.570796326794896697e-02,1.190476190476190332e+01
2.094395102393195249e-02,8.333333333333332149e+00
2.617993877991494148e-02,1.190476190476190510e+01
3.141592653589793394e-02,0.000000000000000000e+00
3.665191429188092292e-02,0.000000000000000000e+00
4.188790204786390498e-02,0.000000000000000000e+00
4.712388980384689396e-02,0.000000000000000000e+00
5.235987755982988295e-02,0.000000000000000000e+00
5.759586531581286500e-02,1.436781609195402432e+01
6.283185307179586787e-02,5.787037037037037202e+00
6.806784082777884992e-02,2.016129032258064413e+01
7.330382858376184585e-02,4.347826086956521863e+02
7.853981633974482790e-02,0.000000000000000000e+00
8.377580409572780995e-02,0.000000000000000000e+00
8.901179185171080588e-02,0.000000000000000000e+00
9.424777960769378793e-02,0.000000000000000000e+00
9.948376736367676998e-02,7.331378299120234310e+00
1.047197551196597659e-01,6.720430107526881081e+00
1.099557428756427618e-01,1.547987616099071317e+01
1.151917306316257300e-01,4.166666666666666856e+02
1.204277183876087259e-01,3.571428571428571672e+02
1.256637061435917357e-01,0.000000000000000000e+00
1.308996938995747317e-01,0.000000000000000000e+00
1.361356816555576998e-01,1.488095238095238138e+01
1.413716694115406958e-01,8.163265306122449161e+00
1.466076571675236917e-01,8.912655971479500394e+00
1.518436449235066599e-01,2.232142857142857295e+01
1.570796326794896558e-01,4.000000000000000000e+02
1.623156204354726517e-01,8.333333333333333712e+02
1.675516081914556199e-01,0.000000000000000000e+00
1.727875959474386158e-01,9.259259259259259522e+01
1.780235837034216118e-01,1.122334455667788866e+01
1.832595714594045799e-01,6.648936170212765617e+00
1.884955592153875759e-01,1.242236024844720532e+01
1.937315469713705718e-01,4.201680672268907557e+01
1.989675347273535400e-01,6.211180124223602661e+01
2.042035224833365359e-01,1.111111111111111086e+03
2.094395102393195318e-01,1.587301587301587347e+02
2.146754979953025000e-01,5.952380952380952550e+01
2.199114857512855237e-01,1.278772378516624109e+01
2.251474735072684918e-01,7.309941520467836185e+00
2.303834612632514600e-01,1.028806584362139809e+01
2.356194490192344837e-01,7.812500000000000000e+01
2.408554367752174519e-01,5.050505050505050519e+01
2.460914245312004756e-01,2.500000000000000000e+02
2.513274122871834715e-01,2.173913043478260931e+02
2.565634000431664119e-01,2.673796791443850296e+01
2.617993877991494633e-01,6.839945280437756736e+00
2.670353755551324038e-01,4.965243296921548755e+00
