0.000000000000000000e+00,0.000000000000000000e+00
5.235987755982988122e-03,0.000000000000000000e+00
1.047197551196597624e-02,3.243067942273390458e-01
1.570796326794896697e-02,1.712798026856673095e-01
2.094395102393195249e-02,1.386654833878750992e-01
2.617993877991494148e-02,1.676698915175801885e-01
3.141592653589793394e-02,3.346720214190093690e-01
3.665191429188092292e-02,0.000000000000000000e+00
4.188790204786390498e-02,0.000000000000000000e+00
4.712388980384689396e-02,0.000000000000000000e+00
5.235987755982988295e-02,2.715325295970457131e-01
5.759586531581286500e-02,1.513134003147318662e-01
6.283185307179586787e-02,1.423588867535055813e-01
6.806784082777884992e-02,1.643655489809336123e-01
7.330382858376184585e-02,4.245383145828910965e-01
7.853981633974482790e-02,0.000000000000000000e+00
8.377580409572780995e-02,0.000000000000000000e+00
8.901179185171080588e-02,0.000000000000000000e+00
9.424777960769378793e-02,2.427655855505923277e-01
9.948376736367676998e-02,1.443501356891275511e-01
1.047197551196597659e-01,1.269035532994923776e-01
1.099557428756427618e-01,1.512836416998230016e-01
1.151917306316257300e-01,5.702554744525547559e-01
1.204277183876087259e-01,0.000000000000000000e+00
1.256637061435917357e-01,0.000000000000000000e+00
1.308996938995747317e-01,0.000000000000000000e+00
1.361356816555576998e-01,2.206628712652809188e-01
1.413716694115406958e-01,1.462950771706532094e-01
1.466076571675236917e-01,1.265182186234817818e-01
1.518436449235066599e-01,1.839181931876701370e-01
1.570796326794896558e-01,7.107320540156361055e-01
1.623156204354726517e-01,6.250000000000000000e+02
1.675516081914556199e-01,0.000000000000000000e+00
1.727875959474386158e-01,7.086167800453514465e-01
1.780235837034216118e-01,1.744470030004884598e-01
