6.400000000000000000e+01
1.280000000000000000e+02
0.000000000000000000e+00
6.400000000000000000e+01
6.400000000000000000e+01
1.080185169311262143e+02
4.201190307520000999e+01
0.000000000000000000e+00
1.180042372120594649e+02
3.200000000000000000e+01
