0.000000000000000000e+00,1.000000000000000000e+00
5.235987755982988122e-03,1.515151515151515298e+02
1.047197551196597624e-02,2.358490566037735903e+01
1.570796326794896697e-02,8.818342151675484075e+00
2.094395102393195249e-02,4.462293618920124771e+00
2.617993877991494148e-02,2.762430939226519389e+00
3.141592653589793394e-02,1.839587932303164086e+00
3.665191429188092292e-02,1.512630464377552553e+00
4.188790204786390498e-02,1.216989168796397847e+00
4.712388980384689396e-02,9.932459276916965063e-01
5.235987755982988295e-02,8.392077878482713249e-01
5.759586531581286500e-02,7.104290991759022456e-01
6.283185307179586787e-02,6.390593047034764940e-01
6.806784082777884992e-02,6.172839506172840274e-01
7.330382858376184585e-02,5.763024435223605968e-01
7.853981633974482790e-02,5.526083112290008925e-01
8.377580409572780995e-02,5.432420686657974951e-01
8.901179185171080588e-02,5.231219920485457031e-01
9.424777960769378793e-02,5.439512619669277793e-01
9.948376736367676998e-02,5.280946345585129098e-01
1.047197551196597659e-01,5.362505362505363138e-01
1.099557428756427618e-01,5.345306820611502863e-01
1.151917306316257300e-01,5.918560606060606633e-01
1.204277183876087259e-01,5.727376861397480701e-01
1.256637061435917357e-01,6.232859636000998016e-01
1.308996938995747317e-01,6.480041472265423153e-01
1.361356816555576998e-01,6.405329233922624210e-01
1.413716694115406958e-01,6.731287022078621396e-01
1.466076571675236917e-01,7.671653241273495016e-01
1.518436449235066599e-01,7.750135627373478941e-01
1.570796326794896558e-01,7.993605115907274072e-01
1.623156204354726517e-01,8.059316569954868559e-01
1.675516081914556199e-01,8.568980291345329459e-01
1.727875959474386158e-01,8.237232289950576769e-01
1.780235837034216118e-01,7.880220646178093258e-01
1.832595714594045799e-01,9.055510278004165192e-01
1.884955592153875759e-01,8.613264427217914854e-01
1.937315469713705718e-01,7.369196757553426735e-01
1.989675347273535400e-01,7.358351729212656567e-01
2.042035224833365359e-01,6.779661016949152241e-01
2.094395102393195318e-01,6.514657980456025621e-01
2.146754979953025000e-01,6.180469715698393429e-01
2.199114857512855237e-01,5.279273571956498712e-01
2.251474735072684918e-01,5.605381165919282038e-01
2.303834612632514600e-01,4.573728503476033880e-01
2.356194490192344837e-01,4.688452341881945151e-01
2.408554367752174519e-01,4.524068041983351773e-01
2.460914245312004756e-01,4.286694101508916610e-01
2.513274122871834715e-01,4.202386955790889389e-01
2.565634000431664119e-01,4.256043581886278515e-01
2.617993877991494633e-01,4.193927193423922506e-01
2.670353755551324038e-01,4.204507231752439012e-01
2.722713633111153997e-01,4.251700680272109123e-01
2.775073510670983956e-01,4.392901071867861829e-01
2.827433388230813915e-01,4.360718646432932277e-01
2.879793265790643875e-01,4.489942528735632599e-01
2.932153143350473834e-01,4.751045229950589532e-01
2.984513020910303238e-01,4.596433167861739277e-01
3.036872898470133197e-01,4.919323101141283017e-01
3.089232776029963157e-01,6.082725060827250951e-01
3.141592653589793116e-01,5.618608832453084734e-01
3.193952531149623075e-01,5.746465923457073632e-01
3.246312408709453035e-01,5.404236921746650157e-01
3.298672286269282994e-01,6.648936170212765839e-01
3.351032163829112398e-01,7.182360123536594143e-01
3.403392041388942357e-01,7.068136839129205429e-01
3.455751918948772317e-01,7.108836283500390429e-01
3.508111796508602276e-01,6.518904823989569719e-01
3.560471674068432235e-01,6.341154090044388569e-01
3.612831551628262194e-01,6.293266205160478188e-01
3.665191429188091599e-01,6.161429451632778331e-01
3.717551306747922113e-01,6.531678641410842978e-01
3.769911184307751517e-01,5.692491603574885151e-01
3.822271061867581476e-01,5.604752830400179242e-01
3.874630939427411436e-01,5.899356970090260388e-01
3.926990816987241395e-01,5.574136008918617602e-01
3.979350694547070799e-01,5.803156917363045952e-01
4.031710572106901314e-01,5.823433496389471831e-01
4.084070449666730718e-01,6.544930950978466999e-01
4.136430327226561232e-01,7.519362358072035901e-01
4.188790204786390636e-01,7.403020432336393508e-01
4.241150082346220596e-01,8.219628472793030216e-01
4.293509959906050000e-01,9.045680687471732151e-01
4.345869837465881069e-01,9.827044025157233298e-01
4.398229715025710473e-01,1.134944955169674419e+00
4.450589592585540433e-01,1.195600191296030568e+00
4.502949470145369837e-01,1.402918069584736305e+00
4.555309347705199796e-01,1.485442661913250140e+00
4.607669225265029200e-01,1.811594202898550776e+00
4.660029102824860270e-01,1.680107526881720492e+00
4.712388980384689674e-01,1.732501732501732672e+00
4.764748857944519633e-01,2.004008016032063910e+00
4.817108735504349037e-01,1.537515375153751584e+00
4.869468613064178997e-01,1.331203407880724221e+00
4.921828490624009511e-01,1.510574018126888296e+00
4.974188368183839470e-01,1.193317422434367447e+00
5.026548245743669430e-01,1.020408163265306145e+00
5.078908123303498279e-01,8.904719501335708332e-01
5.131268000863328238e-01,7.645259938837920544e-01
5.183627878423159308e-01,9.335324869305451356e-01
5.235987755982989267e-01,8.686587908269631786e-01
